restaurant_id,restaurant_name,date,date_dt,year,month,day_of_week,is_weekend,is_holiday,holiday_name,covers,seasonality_factor,ingredient_id,ingredient_name,unit,unit_cost,inventory_start,qty_used,stockout_qty,inventory_end,on_order_qty,inventory_position,lead_time_days,avg_daily_usage_7d,avg_daily_usage_28d,avg_daily_usage_56d,projected_demand_leadtime,reorder_point,target_stock_level_S,restock_today_label,order_qty,num_menu_items_using,avg_qty_per_item,min_qty_per_item,max_qty_per_item,menu_items_list,units_sold_items_using_ing,revenue_items_using_ing,top_menu_item_by_ing_usage,top_menu_item_ing_qty_used,qty_in_grams,inventory_in_grams,inventory_start_grams,cost_per_gram,inventory_value,daily_cost,waste_cost,inventory_level
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I03,Brioche Bun,bun,0.45,845.372,74.0,0.0,771.372,0.0,771.372,3,66.143,69.107,70.696,207.321,248.14,1077.426,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,74,976.76,Chicken Sandwich,39.0,3700.0,38568.6,42268.6,0.009000000000000001,347.11740000000003,33.300000000000004,0.0,38568.6
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I08,Pickles,g,0.006,2757.951,1110.0,0.0,1647.951,15395.021,17042.972,2,992.143,1036.607,1060.446,2073.214,2781.435,18330.542,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,74,976.76,Chicken Sandwich,585.0,1110.0,1647.951,2757.951,0.006,9.887706,6.66,0.0,1647.951
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I09,House Sauce,g,0.008,6533.846,1285.0,0.0,5248.846,0.0,5248.846,4,1179.286,1219.286,1246.696,4877.143,5982.257,16955.828,1,12171.446,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,74,976.76,Classic Burger,700.0,1285.0,5248.846,6533.846,0.008,41.990767999999996,10.28,0.0,5248.846
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I15,Pizza Dough,dough,0.85,88.019,33.0,0.0,55.019,424.711,479.73,5,29.571,31.25,30.589,156.25,184.508,559.508,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,33,527.67,Margherita Pizza,33.0,9900.0,16505.7,26405.7,0.002833333333333333,46.766149999999996,28.049999999999997,0.0,16505.7
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I17,Mozzarella,g,0.013,33644.395,3630.0,0.0,30014.395,0.0,30014.395,3,3252.857,3437.5,3364.821,10312.5,12640.204,40140.204,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,33,527.67,Margherita Pizza,3630.0,3630.0,30014.395,33644.395,0.013,390.187135,47.19,0.0,30014.395
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I20,White Fish,g,0.02,37175.041,2160.0,0.0,35015.041,0.0,35015.041,6,3394.286,3831.429,3544.286,22988.571,28768.306,63251.163,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),18,260.82,Fish Tacos (3),2160.0,2160.0,35015.041,37175.041,0.02,700.3008199999999,43.2,0.0,35015.041
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I22,Cabbage,g,0.004,12945.198,1695.0,0.0,11250.198,0.0,11250.198,3,1849.286,2091.429,2017.589,6274.286,8147.959,26970.816,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),57,747.93,Chicken Sandwich,975.0,1695.0,11250.198,12945.198,0.004,45.000792000000004,6.78,0.0,11250.198
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I25,Potatoes,g,0.002,102720.868,10940.0,0.0,91780.868,0.0,91780.868,1,11982.857,10998.571,10962.143,10998.571,15448.374,147431.231,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,60,439.4,French Fries,9540.0,10940.0,91780.868,102720.868,0.002,183.561736,21.88,0.0,91780.868
R001,Sample Bistro,2024-05-29,2024-05-29,2024,5,2,0,0,,272,1.2196412397907463,I44,Sirloin Steak,g,0.022,39317.435,1680.0,0.0,37637.435,0.0,37637.435,4,3394.286,4234.286,4028.571,16937.143,21645.688,59754.26,0,0.0,1,240.0,240.0,240.0,Steak Frites,7,174.93,Steak Frites,1680.0,1680.0,37637.435,39317.435,0.022,828.02357,36.96,0.0,37637.435
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I01,Beef Patty,patty,1.9,94.258,45.0,0.0,49.258,424.203,473.462,4,40.0,37.179,37.429,148.714,188.821,597.786,0,0.0,1,1.0,1.0,1.0,Classic Burger,45,629.55,Classic Burger,45.0,6750.0,7388.700000000001,14138.699999999999,0.012666666666666666,93.59020000000001,85.5,0.0,7388.700000000001
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I03,Brioche Bun,bun,0.45,771.372,64.0,0.0,707.372,0.0,707.372,3,68.857,69.857,70.571,209.571,248.951,1087.237,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,64,866.86,Classic Burger,45.0,3200.0,35368.6,38568.6,0.009000000000000001,318.3174,28.800000000000004,0.0,35368.6
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I08,Pickles,g,0.006,17042.972,960.0,0.0,16082.972,0.0,16082.972,2,1032.857,1047.857,1058.571,2095.714,2778.962,18496.819,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,64,866.86,Classic Burger,675.0,960.0,16082.972,17042.972,0.006,96.497832,5.76,0.0,16082.972
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I09,House Sauce,g,0.008,5248.846,1185.0,0.0,4063.846,12171.446,16235.292,4,1232.857,1233.75,1245.714,4935.0,6002.358,17106.108,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,64,866.86,Classic Burger,900.0,1185.0,4063.846,5248.846,0.008,32.510768,9.48,0.0,4063.846
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I15,Pizza Dough,dough,0.85,479.73,29.0,0.0,450.73,0.0,450.73,5,31.143,31.393,30.589,156.964,185.05,561.764,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,29,463.71,Margherita Pizza,29.0,8700.0,135219.0,143919.0,0.002833333333333333,383.1205,24.65,0.0,135219.0
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I17,Mozzarella,g,0.013,30014.395,3190.0,0.0,26824.395,0.0,26824.395,3,3425.714,3453.214,3364.821,10359.643,12673.142,40298.857,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,29,463.71,Margherita Pizza,3190.0,3190.0,26824.395,30014.395,0.013,348.717135,41.47,0.0,26824.395
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I20,White Fish,g,0.02,35015.041,2760.0,0.0,32255.041,0.0,32255.041,6,3360.0,3870.0,3537.857,23220.0,28830.047,63660.047,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),23,333.27,Fish Tacos (3),2760.0,2760.0,32255.041,35015.041,0.02,645.10082,55.2,0.0,32255.041
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I22,Cabbage,g,0.004,11250.198,1395.0,0.0,9855.198,0.0,9855.198,3,1841.429,2106.964,2007.857,6320.893,8129.592,27092.27,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),42,570.58,Fish Tacos (3),920.0,1395.0,9855.198,11250.198,0.004,39.420792,5.58,0.0,9855.198
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I25,Potatoes,g,0.002,91780.868,11460.0,0.0,80320.868,0.0,80320.868,1,12565.714,11054.286,10956.071,11054.286,15493.675,148145.104,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,62,609.38,French Fries,8460.0,11460.0,80320.868,91780.868,0.002,160.641736,22.92,0.0,80320.868
R001,Sample Bistro,2024-05-30,2024-05-30,2024,5,3,0,0,,263,1.2203749954532783,I44,Sirloin Steak,g,0.022,37637.435,3600.0,0.0,34037.435,0.0,34037.435,4,3600.0,4131.429,4032.857,16525.714,21121.193,58304.05,0,0.0,1,240.0,240.0,240.0,Steak Frites,15,374.85,Steak Frites,3600.0,3600.0,34037.435,37637.435,0.022,748.8235699999999,79.19999999999999,0.0,34037.435
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I01,Beef Patty,patty,1.9,473.462,30.0,0.0,443.462,0.0,443.462,4,39.0,37.107,37.411,148.429,188.676,596.854,0,0.0,1,1.0,1.0,1.0,Classic Burger,30,419.7,Classic Burger,30.0,4500.0,66519.3,71019.3,0.012666666666666666,842.5778,57.0,0.0,66519.3
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I03,Brioche Bun,bun,0.45,707.372,43.0,0.0,664.372,0.0,664.372,3,65.857,69.071,70.357,207.214,248.052,1076.91,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,43,582.07,Classic Burger,30.0,2150.0,33218.6,35368.6,0.009000000000000001,298.9674,19.35,0.0,33218.6
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I08,Pickles,g,0.006,16082.972,645.0,0.0,15437.972,0.0,15437.972,2,987.857,1036.071,1055.357,2072.143,2780.699,18321.771,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,43,582.07,Classic Burger,450.0,645.0,15437.972,16082.972,0.006,92.627832,3.87,0.0,15437.972
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I09,House Sauce,g,0.008,4063.846,795.0,0.0,3268.846,12171.446,15440.292,4,1182.857,1221.607,1242.411,4886.429,5987.963,16982.427,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,43,582.07,Classic Burger,600.0,795.0,3268.846,4063.846,0.008,26.150768,6.36,0.0,3268.846
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I15,Pizza Dough,dough,0.85,450.73,21.0,0.0,429.73,0.0,429.73,5,30.714,31.25,30.607,156.25,184.667,559.667,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,21,335.79,Margherita Pizza,21.0,6300.0,128919.0,135219.0,0.002833333333333333,365.27049999999997,17.849999999999998,0.0,128919.0
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I17,Mozzarella,g,0.013,26824.395,2310.0,0.0,24514.395,0.0,24514.395,3,3378.571,3437.5,3366.786,10312.5,12653.276,40153.276,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,21,335.79,Margherita Pizza,2310.0,2310.0,24514.395,26824.395,0.013,318.687135,30.029999999999998,0.0,24514.395
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I20,White Fish,g,0.02,32255.041,3960.0,0.0,28295.041,0.0,28295.041,6,3651.429,3930.0,3559.286,23580.0,29060.384,64430.384,1,35478.785,1,120.0,120.0,120.0,Fish Tacos (3),33,478.17,Fish Tacos (3),3960.0,3960.0,28295.041,32255.041,0.02,565.9008200000001,79.2,0.0,28295.041
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I22,Cabbage,g,0.004,9855.198,1645.0,0.0,8210.198,0.0,8210.198,3,1888.571,2109.107,2010.089,6327.321,8131.133,27113.098,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),46,640.54,Fish Tacos (3),1320.0,1645.0,8210.198,9855.198,0.004,32.840792,6.58,0.0,8210.198
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I25,Potatoes,g,0.002,80320.868,10700.0,0.0,69620.868,0.0,69620.868,1,12554.286,11162.143,10959.286,11162.143,15488.343,149434.058,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,57,724.43,French Fries,6300.0,10700.0,69620.868,80320.868,0.002,139.241736,21.400000000000002,0.0,69620.868
R001,Sample Bistro,2024-05-31,2024-05-31,2024,5,4,0,0,,270,1.2210711393465463,I44,Sirloin Steak,g,0.022,34037.435,5280.0,0.0,28757.435,0.0,28757.435,4,4080.0,4191.429,3994.286,16765.714,21382.841,59105.698,0,0.0,1,240.0,240.0,240.0,Steak Frites,22,549.78,Steak Frites,5280.0,5280.0,28757.435,34037.435,0.022,632.6635699999999,116.16,0.0,28757.435
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I01,Beef Patty,patty,1.9,443.462,47.0,0.0,396.462,0.0,396.462,4,39.571,37.321,37.339,149.286,189.993,600.529,0,0.0,1,1.0,1.0,1.0,Classic Burger,47,657.53,Classic Burger,47.0,7050.0,59469.299999999996,66519.3,0.012666666666666666,753.2778,89.3,0.0,59469.299999999996
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I03,Brioche Bun,bun,0.45,664.372,68.0,0.0,596.372,0.0,596.372,3,65.143,67.893,70.214,203.679,242.227,1056.941,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,68,919.82,Classic Burger,47.0,3400.0,29818.6,33218.6,0.009000000000000001,268.36740000000003,30.600000000000005,0.0,29818.6
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I08,Pickles,g,0.006,15437.972,1020.0,0.0,14417.972,0.0,14417.972,2,977.143,1018.393,1053.214,2036.786,2705.608,17981.5,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,68,919.82,Classic Burger,705.0,1020.0,14417.972,15437.972,0.006,86.507832,6.12,0.0,14417.972
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I09,House Sauce,g,0.008,3268.846,1255.0,0.0,2013.846,12171.446,14185.292,4,1175.0,1205.0,1239.911,4820.0,5872.405,16717.405,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,68,919.82,Classic Burger,940.0,1255.0,2013.846,3268.846,0.008,16.110768,10.040000000000001,0.0,2013.846
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I15,Pizza Dough,dough,0.85,429.73,46.0,0.0,383.73,0.0,383.73,5,31.0,31.964,30.929,159.821,189.095,572.666,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,46,735.54,Margherita Pizza,46.0,13800.0,115119.0,128919.0,0.002833333333333333,326.17049999999995,39.099999999999994,0.0,115119.0
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I17,Mozzarella,g,0.013,24514.395,5060.0,0.0,19454.395,0.0,19454.395,3,3410.0,3516.071,3402.143,10548.214,12959.503,41088.075,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,46,735.54,Margherita Pizza,5060.0,5060.0,19454.395,24514.395,0.013,252.90713499999998,65.78,0.0,19454.395
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I20,White Fish,g,0.02,28295.041,3240.0,0.0,25055.041,35478.785,60533.826,6,3411.429,3818.571,3559.286,22911.429,28094.582,62461.725,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),27,391.23,Fish Tacos (3),3240.0,3240.0,25055.041,28295.041,0.02,501.10082000000006,64.8,0.0,25055.041
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I22,Cabbage,g,0.004,8210.198,1605.0,0.0,6605.198,0.0,6605.198,3,1776.429,2037.143,2008.304,6111.429,7725.481,26059.767,1,18268.599,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),48,653.52,Fish Tacos (3),1080.0,1605.0,6605.198,8210.198,0.004,26.420792000000002,6.42,0.0,6605.198
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I25,Potatoes,g,0.002,69620.868,14460.0,0.0,55160.868,0.0,55160.868,1,13082.857,11223.571,11038.571,11223.571,15630.965,150313.822,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,78,809.22,French Fries,10260.0,14460.0,55160.868,69620.868,0.002,110.321736,28.92,0.0,55160.868
R001,Sample Bistro,2024-06-01,2024-06-01,2024,6,5,1,0,,327,1.2217295062638138,I44,Sirloin Steak,g,0.022,28757.435,5040.0,0.0,23717.435,0.0,23717.435,4,3942.857,4234.286,3981.429,16937.143,21566.831,59675.403,0,0.0,1,240.0,240.0,240.0,Steak Frites,21,524.79,Steak Frites,5040.0,5040.0,23717.435,28757.435,0.022,521.78357,110.88,0.0,23717.435
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I01,Beef Patty,patty,1.9,396.462,32.0,0.0,364.462,0.0,364.462,4,35.143,36.357,36.732,145.429,183.417,583.345,0,0.0,1,1.0,1.0,1.0,Classic Burger,32,447.68,Classic Burger,32.0,4800.0,54669.299999999996,59469.299999999996,0.012666666666666666,692.4777999999999,60.8,0.0,54669.299999999996
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I03,Brioche Bun,bun,0.45,596.372,85.0,0.0,511.372,0.0,511.372,3,64.714,67.5,69.625,202.5,239.912,1049.912,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,85,1109.65,Chicken Sandwich,53.0,4250.0,25568.600000000002,29818.6,0.009000000000000001,230.11740000000006,38.25000000000001,0.0,25568.600000000002
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I08,Pickles,g,0.006,14417.972,1275.0,0.0,13142.972,0.0,13142.972,2,970.714,1012.5,1044.375,2025.0,2674.116,17861.616,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,85,1109.65,Chicken Sandwich,795.0,1275.0,13142.972,14417.972,0.006,78.857832,7.65,0.0,13142.972
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I09,House Sauce,g,0.008,14185.292,1435.0,0.0,12750.292,0.0,12750.292,4,1146.429,1194.286,1228.036,4777.143,5782.929,16531.5,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,85,1109.65,Chicken Sandwich,795.0,1435.0,12750.292,14185.292,0.008,102.002336,11.48,0.0,12750.292
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I15,Pizza Dough,dough,0.85,383.73,38.0,0.0,345.73,0.0,345.73,5,29.0,31.786,31.0,158.929,187.785,569.213,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,38,607.62,Margherita Pizza,38.0,11400.0,103719.0,115119.0,0.002833333333333333,293.8705,32.3,0.0,103719.0
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I17,Mozzarella,g,0.013,19454.395,4180.0,0.0,15274.395,0.0,15274.395,3,3190.0,3496.429,3410.0,10489.286,12866.224,40837.653,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,38,607.62,Margherita Pizza,4180.0,4180.0,15274.395,19454.395,0.013,198.567135,54.339999999999996,0.0,15274.395
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I20,White Fish,g,0.02,25055.041,6360.0,0.0,18695.041,35478.785,54173.826,6,3788.571,3921.429,3632.143,23528.571,29022.532,64315.389,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),53,767.97,Fish Tacos (3),6360.0,6360.0,18695.041,25055.041,0.02,373.90082,127.2,0.0,18695.041
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I22,Cabbage,g,0.004,6605.198,3445.0,0.0,3160.198,18268.599,21428.797,3,2002.143,2085.714,2033.036,6257.143,8039.324,26810.753,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),106,1429.94,Fish Tacos (3),2120.0,3445.0,3160.198,6605.198,0.004,12.640792,13.780000000000001,0.0,3160.198
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I25,Potatoes,g,0.002,55160.868,18340.0,0.0,36820.868,0.0,36820.868,1,13331.429,11577.143,11114.643,11577.143,16351.942,155277.656,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,98,1189.02,French Fries,11340.0,18340.0,36820.868,55160.868,0.002,73.64173600000001,36.68,0.0,36820.868
R001,Sample Bistro,2024-06-02,2024-06-02,2024,6,6,1,0,,371,1.2223499421307462,I44,Sirloin Steak,g,0.022,23717.435,8400.0,0.0,15317.435,0.0,15317.435,4,4765.714,4388.571,4007.143,17554.286,22552.729,62049.872,1,47981.454,1,240.0,240.0,240.0,Steak Frites,35,874.65,Steak Frites,8400.0,8400.0,15317.435,23717.435,0.022,336.98357,184.79999999999998,0.0,15317.435
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I01,Beef Patty,patty,1.9,364.462,34.0,0.0,330.462,0.0,330.462,4,34.429,36.679,36.821,146.714,183.934,587.398,0,0.0,1,1.0,1.0,1.0,Classic Burger,34,475.66,Classic Burger,34.0,5100.0,49569.299999999996,54669.299999999996,0.012666666666666666,627.8778,64.6,0.0,49569.299999999996
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I03,Brioche Bun,bun,0.45,511.372,65.0,0.0,446.372,0.0,446.372,3,61.857,66.893,69.821,200.679,237.595,1040.309,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,65,862.85,Classic Burger,34.0,3250.0,22318.600000000002,25568.600000000002,0.009000000000000001,200.86740000000003,29.250000000000004,0.0,22318.600000000002
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I08,Pickles,g,0.006,13142.972,975.0,0.0,12167.972,0.0,12167.972,2,927.857,1003.393,1047.321,2006.786,2647.298,17698.191,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,65,862.85,Classic Burger,510.0,975.0,12167.972,13142.972,0.006,73.007832,5.8500000000000005,0.0,12167.972
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I09,House Sauce,g,0.008,12750.292,1145.0,0.0,11605.292,0.0,11605.292,4,1100.0,1186.786,1231.429,4747.143,5747.763,16428.834,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,65,862.85,Classic Burger,680.0,1145.0,11605.292,12750.292,0.008,92.842336,9.16,0.0,11605.292
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I15,Pizza Dough,dough,0.85,345.73,29.0,0.0,316.73,0.0,316.73,5,31.143,31.929,31.054,159.643,188.309,571.452,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,29,463.71,Margherita Pizza,29.0,8700.0,95019.0,103719.0,0.002833333333333333,269.22049999999996,24.65,0.0,95019.0
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I17,Mozzarella,g,0.013,15274.395,3190.0,0.0,12084.395,0.0,12084.395,3,3425.714,3512.143,3415.893,10536.429,12897.728,40994.871,1,31193.405,1,110.0,110.0,110.0,Margherita Pizza,29,463.71,Margherita Pizza,3190.0,3190.0,12084.395,15274.395,0.013,157.097135,41.47,0.0,12084.395
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I20,White Fish,g,0.02,18695.041,2040.0,0.0,16655.041,35478.785,52133.826,6,3480.0,3908.571,3642.857,23451.429,29005.997,64183.14,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),17,246.33,Fish Tacos (3),2040.0,2040.0,16655.041,18695.041,0.02,333.10082000000006,40.800000000000004,0.0,16655.041
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I22,Cabbage,g,0.004,3160.198,1455.0,0.0,1705.198,18268.599,19973.797,3,1845.714,2058.214,2039.286,6174.643,7986.481,26510.41,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),48,633.52,Chicken Sandwich,775.0,1455.0,1705.198,3160.198,0.004,6.820792000000001,5.82,0.0,1705.198
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I25,Potatoes,g,0.002,36820.868,10860.0,0.0,25960.868,0.0,25960.868,1,12582.857,11723.571,11212.5,11723.571,16284.732,156967.589,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,59,534.41,French Fries,8460.0,10860.0,25960.868,36820.868,0.002,51.921735999999996,21.72,0.0,25960.868
R001,Sample Bistro,2024-06-03,2024-06-03,2024,6,0,0,0,,290,1.2229323040547089,I44,Sirloin Steak,g,0.022,15317.435,2880.0,0.0,12437.435,47981.454,60418.889,4,4114.286,4371.429,4024.286,17485.714,22509.873,61852.73,0,0.0,1,240.0,240.0,240.0,Steak Frites,12,299.88,Steak Frites,2880.0,2880.0,12437.435,15317.435,0.022,273.62357,63.36,0.0,12437.435
R001,Sample Bistro,2024-06-04,2024-06-04,2024,6,1,0,0,,237,1.2234764603707662,I01,Beef Patty,patty,1.9,330.462,33.0,0.0,297.462,0.0,297.462,4,36.571,37.214,36.714,148.857,183.903,593.26,0,0.0,1,1.0,1.0,1.0,Classic Burger,33,461.67,Classic Burger,33.0,4950.0,44619.299999999996,49569.299999999996,0.012666666666666666,565.1777999999999,62.699999999999996,0.0,44619.299999999996
R001,Sample Bistro,2024-06-04,2024-06-04,2024,6,1,0,0,,237,1.2234764603707662,I03,Brioche Bun,bun,0.45,446.372,53.0,0.0,393.372,0.0,393.372,3,64.571,67.107,69.625,201.321,237.76,1043.045,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,53,711.47,Classic Burger,33.0,2650.0,19668.600000000002,22318.600000000002,0.009000000000000001,177.01740000000004,23.85,0.0,19668.600000000002
R001,Sample Bistro,2024-06-04,2024-06-04,2024,6,1,0,0,,237,1.2234764603707662,I08,Pickles,g,0.006,12167.972,795.0,0.0,11372.972,0.0,11372.972,2,968.571,1006.607,1044.375,2013.214,2645.429,17744.536,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,53,711.47,Classic Burger,495.0,795.0,11372.972,12167.972,0.006,68.237832,4.7700000000000005,0.0,11372.972
R001,Sample Bistro,2024-06-04,2024-06-04,2024,6,1,0,0,,237,1.2234764603707662,I09,House Sauce,g,0.008,11605.292,960.0,0.0,10645.292,0.0,10645.292,4,1151.429,1192.679,1227.946,4770.714,5749.735,16483.842,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,53,711.47,Classic Burger,660.0,960.0,10645.292,11605.292,0.008,85.162336,7.68,0.0,10645.292
